Algeria,Australia,Austria,"Bahamas, The",Bangladesh,Barbados,Belgium,Belize,Benin,Bolivia,Botswana,Burkina Faso,Burundi,Cameroon,Canada,Chad,Chile,China,Colombia,"Congo, Rep.",Costa Rica,Denmark,Dominican Republic,Ecuador,Eswatini,Ethiopia,Fiji,Finland,France,Gabon,Germany,Ghana,Greece,Guatemala,Guyana,Haiti,Honduras,Iceland,India,"Iran, Islamic Rep.",Ireland,Israel,Italy,Jamaica,Japan,Kenya,"Korea, Rep.",Lesotho,Liberia,Libya,Luxembourg,Madagascar,Malaysia,Mauritius,Mexico,Morocco,Myanmar,Nepal,Netherlands,New Zealand,Niger,Nigeria,Norway,Pakistan,Panama,Papua New Guinea,Paraguay,Philippines,Portugal,Rwanda,Saudi Arabia,Senegal,Sierra Leone,Singapore,South Africa,Spain,Sri Lanka,St. Kitts and Nevis,St. Vincent and the Grenadines,Sudan,Suriname,Sweden,Switzerland,Syrian Arab Republic,Tanzania,Thailand,Togo,Trinidad and Tobago,Turkiye,Uganda,United Kingdom,United States,Uruguay,Zambia
-0.992307251,-0.116953039,-0.042111597,-0.310134351,-1.908509075,-0.487612716,-0.064315567,-0.902722206,-1.796349023,-1.541902849,-0.927060838,-1.847182323,-2.063386481,-1.345840516,-0.045230164,-1.903439796,-0.983115891,-1.87592111,-1.211598551,-1.308794792,-1.120873156,0.051423464,-1.381574421,-1.214335977,-1.262498484,-1.962149529,-1.144387543,0.074586655,-0.038430188,-0.59607223,-0.029808695,-1.796984925,-0.395911086,-1.451172186,-1.653245449,-1.727789632,-1.38952943,0.026385015,-1.811458953,-1.028514569,-0.231092709,-0.256563266,-0.059589334,-1.094935762,0.03345249,-1.809871447,-0.557989418,-1.857676029,-2.137746728,-0.544286713,0.146406337,-1.858568058,-0.977956494,-0.973369213,-0.873458922,-1.292035804,-2.655980124,-2.111198252,-0.049997487,-0.242643943,-1.755351187,-1.624211133,0.072719841,-1.838276298,-0.958872282,-1.45751772,-1.222296451,-1.464118899,-0.481410042,-1.836127723,-0.511921208,-1.386630362,-2.201540273,-0.304041707,-0.878382943,-0.238158164,-1.708969005,-0.650123356,-1.048418792,-1.263640062,-1.404604873,0.107440914,0.219225175,-1.381717828,-1.99308344,-1.189184363,-1.604903858,-0.775965459,-0.935198583,-1.989460772,-0.097260415,0,-0.903501899,-1.747349623
-1.143500035,-0.110832822,-0.035901351,-0.334438868,-1.933988179,-0.494857352,-0.063280865,-0.882451989,-1.811991575,-1.518586226,-0.930610517,-1.861627767,-2.066928494,-1.38406331,-0.046973182,-1.894076164,-0.940660711,-1.863731299,-1.21263376,-1.340657723,-1.039719515,0.045185855,-1.256087195,-1.18503145,-1.272601507,-1.944914294,-1.140038127,0.019919318,-0.050387624,-0.658051581,-0.017929728,-1.766457728,-0.378256178,-1.381283805,-1.715745824,-1.694762757,-1.434775575,0.041822359,-1.90370101,-1.237157,-0.237535967,-0.232123108,-0.044797176,-1.155273325,0.0824062,-1.853853071,-0.50344104,-1.800922097,-2.132412298,-0.519008831,0.166882827,-1.961816182,-0.950591566,-0.954150826,-0.811536722,-1.278276553,-2.679812271,-2.096771887,-0.049256569,-0.298931812,-1.8059644,-1.601477578,0.069958581,-1.803444054,-0.934949295,-1.409101464,-1.162161072,-1.471778557,-0.434102052,-1.979195117,-0.48657887,-1.415252845,-2.13550412,-0.224921597,-0.867211966,-0.215750023,-1.67306415,-0.650777218,-1.032343044,-1.161544784,-1.354059428,0.116377565,0.210725153,-1.379633209,-1.946528207,-1.143057704,-1.632717173,-0.767364571,-0.950175421,-2.124397833,-0.087491943,0,-0.833192766,-1.754408536
-1.151184952,-0.135090197,-0.009305063,-0.362745107,-1.950363767,-0.528894799,-0.036450921,-0.843469967,-1.912923687,-1.522485454,-0.939981195,-1.861452603,-2.129659985,-1.407197976,-0.083967424,-1.930116046,-0.882198092,-1.841130906,-1.169486321,-1.339378876,-0.993871173,0.065688033,-1.21133215,-1.185610786,-1.262555516,-2.089655834,-1.115679948,-0.056482414,-0.028321808,-0.673526289,0.017074079,-1.808514334,-0.356854097,-1.366158226,-1.704937766,-1.909282769,-1.439035503,0.028199828,-1.903334235,-1.377098934,-0.208860921,-0.217042259,-0.038857255,-1.243135344,0.099893815,-1.882779401,-0.495246103,-1.754705875,-2.368190602,-0.522978745,0.192217203,-1.936377729,-0.900872973,-0.926125003,-0.774446885,-1.285463736,-2.638157246,-2.189539749,-0.026687044,-0.333528877,-1.825204372,-1.6894592,0.079482929,-1.803678939,-0.907061843,-1.380532627,-1.181545985,-1.433813528,-0.371309851,-1.98194093,-0.505737003,-1.416451691,-2.206277261,-0.197355944,-0.858738877,-0.198003758,-1.664367497,-0.632820388,-1.015113767,-1.985198171,-1.42088613,0.110728551,0.204582142,-1.401962829,-2.008588785,-1.113477516,-1.640057725,-0.778667852,-0.953999203,-2.223381747,-0.093676316,0,-0.79412965,-1.809575675
-1.159923786,-0.173432437,-0.039710815,-0.39079509,-1.955379837,-0.523455796,-0.073402949,-0.834520509,-1.820843363,-1.540514016,-0.967313229,-1.909306196,-2.193600475,-1.308817844,-0.116327395,-2.06551986,-0.874737096,-1.844604648,-1.138003388,-1.406558076,-0.972063884,0.019482369,-1.184196706,-1.190649827,-1.268052723,-2.195411225,-1.104770652,-0.175664785,-0.071528329,-0.807563723,-0.014469434,-1.86674701,-0.404278711,-1.355299491,-1.637672497,-2.01368796,-1.468949358,-0.04885482,-1.942106395,-1.393335482,-0.25534794,-0.242651779,-0.148653912,-1.076559389,0.139052739,-2.066286085,-0.472741356,-1.774827212,-2.545134714,-0.592352987,0.181388986,-1.927130399,-0.875898143,-0.942275648,-0.634748051,-1.335951181,-2.542347633,-2.185622384,-0.057361739,-0.304311057,-1.90017539,-1.679540029,0.02519975,-1.805786272,-0.893996621,-1.357259048,-1.203173412,-1.44883922,-0.442089806,-2.024479996,-0.549199962,-1.467677191,-2.168607341,-0.159178057,-0.882151354,-0.296241999,-1.657974198,-0.617686336,-1.020020874,-1.907204891,-1.414874027,-0.033555213,0.172302256,-1.416326662,-2.072279481,-1.072926199,-1.790849522,-0.86405109,-0.923244749,-2.202688614,-0.156836276,0,-0.746540263,-1.82393546
-1.259749015,-0.184015587,-0.033367568,-0.397657609,-1.976899006,-0.527512666,-0.058430207,-0.853682764,-2.011372278,-1.551745576,-0.990181101,-2.168668477,-2.223375627,-1.601754375,-0.141420678,-2.189659649,-0.83914955,-1.767088336,-1.07786665,-1.620965902,-0.964476513,0.034658188,-1.164556119,-1.141113317,-1.269755258,-2.336324009,-1.079030329,-0.134874514,-0.071398341,-0.858963001,-0.009804833,-1.93778219,-0.397417251,-1.33064272,-1.584100506,-1.980681232,-1.527941591,-0.061850814,-1.903038627,-1.364072,-0.240921932,-0.219408636,-0.155995804,-1.100982112,0.158938469,-2.005407133,-0.425976242,-1.779959765,-2.648567014,-0.652512134,0.200394117,-2.023855624,-0.862374665,-0.931802291,-0.645220315,-1.31253554,-2.422495318,-2.171500783,-0.050647088,-0.258266827,-2.132450565,-1.560216905,0.024702816,-1.835365821,-0.895985555,-1.350341746,-1.199128928,-1.408398928,-0.443385173,-2.393424227,-0.575553725,-1.66559229,-2.117420319,-0.10890323,-0.892421366,-0.314799103,-1.629116012,-0.59560229,-1.037536429,-1.780170208,-1.290258186,-0.0260313,0.191995334,-1.580853037,-2.085066751,-1.043988776,-1.912115911,-0.862447555,-1.092033036,-2.145115668,-0.147729235,0,-0.703775299,-1.80739666
-1.291448505,-0.147090377,0.024069173,-0.399051442,-1.949770082,-0.530786443,-0.004214081,-0.85447598,-1.902863547,-1.525084868,-0.971371993,-2.09633206,-2.230816258,-1.542680129,-0.142200939,-2.135746677,-0.750651317,-1.672695755,-1.047562648,-1.570343736,-0.947103481,0.090662389,-1.132620209,-1.132790121,-1.206907064,-2.322076855,-1.062071174,-0.038257284,-0.028162288,-0.812342136,0.042744464,-1.888735177,-0.345161446,-1.304025701,-1.540252279,-1.890897447,-1.493985248,-0.032314072,-1.885304115,-1.257446663,-0.175383287,-0.180899033,-0.142517804,-1.039246632,0.187655071,-1.930674402,-0.358590838,-1.743396237,-2.658958931,-0.725641745,0.250101761,-2.015676885,-0.813786379,-0.89568701,-0.83187593,-1.294597249,-2.366612533,-2.162595477,0.008502826,-0.217184068,-2.087379505,-1.342949383,0.084779183,-1.799247821,-0.910599311,-1.455902094,-1.163640931,-1.370568652,-0.386548309,-2.100840917,-0.577572617,-1.592736787,-2.153746612,-0.061285515,-0.866197927,-0.268198394,-1.602345342,-0.590426347,-1.015613758,-1.773164527,-1.255874572,0.023454575,0.24221381,-1.556708762,-2.047937047,-1.00310891,-1.822180675,-0.847629269,-1.002131522,-2.013204673,-0.092837396,0,-0.678514055,-1.815889386
-1.267263953,-0.1338011,-0.002305071,-0.403471141,-1.88851095,-0.522685066,-0.037485884,-0.870040904,-1.896198179,-1.510113336,-0.990365606,-2.090106614,-2.310708723,-1.564333692,-0.14833573,-2.127894446,-0.746132091,-1.625752686,-1.053063066,-1.521425034,-0.972303322,0.075414637,-1.119348093,-1.145767503,-1.26016479,-2.307492751,-1.049746321,-0.06531256,-0.04738132,-0.78215783,0.007444947,-1.887225372,-0.338378849,-1.304165191,-1.505338624,-1.903585406,-1.535847427,-0.035510483,-1.875052776,-1.185582204,-0.15784138,-0.173090772,-0.113387598,-1.011397514,0.116078609,-1.836972213,-0.349451754,-1.791879351,-2.61737017,-0.714341923,0.226159012,-1.939508562,-0.788695037,-0.879842711,-0.802842819,-1.276426332,-2.327373367,-2.178992722,-0.014153635,-0.202624298,-2.101877833,-1.252922493,0.095311012,-1.812575809,-0.925046201,-1.444361887,-1.159115736,-1.351463371,-0.390824806,-2.163119331,-0.56421115,-1.606389212,-2.140948191,-0.057807854,-0.913774819,-0.26958274,-1.596694338,-0.587426414,-1.014192854,-1.988354298,-1.188683008,0.041846763,0.205425051,-1.504682736,-1.982924346,-0.993795422,-1.808744933,-0.834674224,-0.998134694,-2.022637271,-0.089149867,0,-0.673321949,-1.870174998
-1.284370442,-0.123977579,-0.071146342,-0.187782301,-1.900800061,-0.52041298,-0.102928517,-0.894491638,-1.947344584,-1.509204413,-1.006361809,-2.146315021,-2.282285103,-1.609046627,-0.157271601,-2.181112711,-0.735090268,-1.60468295,-1.041374458,-1.590393454,-0.969677504,0.018602745,-1.107499613,-1.126823261,-1.259005808,-2.340078308,-1.083119387,-0.105192676,-0.113449135,-0.843089522,-0.066961592,-1.921128481,-0.369740792,-1.28052563,-1.501253182,-1.872597259,-1.527513438,-0.051843963,-1.879804655,-1.236894646,-0.144578709,-0.188828538,-0.158705987,-0.98084835,0.054169443,-1.832724621,-0.404377896,-1.793648718,-2.403780455,-0.70099959,0.171027113,-2.037677097,-0.825065724,-0.930045686,-0.74820902,-1.346407388,-2.466770866,-2.172309154,-0.07122671,-0.255349728,-2.158800127,-1.250982617,0.066078721,-1.852565315,-0.920764004,-1.499837536,-1.182152415,-1.385774853,-0.434206682,-2.114819623,-0.577423442,-1.673325884,-2.212165068,-0.07653999,-0.925871227,-0.329520458,-1.584978116,-0.564174987,-1.01440916,-1.908014738,-1.186927468,-0.016125129,0.121184168,-1.515313846,-1.939973524,-1.106385569,-1.834116953,-0.858976738,-1.006571659,-2.040511824,-0.070163143,0,-0.629307334,-1.824567123
-1.309676329,-0.184567558,-0.079438068,-0.180817456,-1.91239549,-0.487798806,-0.112803995,-0.901717683,-1.945017925,-1.50568659,-1.055186143,-2.117925416,-2.346059533,-1.619355967,-0.193856491,-2.161844158,-0.778819902,-1.598241778,-1.102355695,-1.694593326,-0.962587622,0.006748106,-1.098822447,-1.156055674,-1.321011666,-2.413054379,-1.208868653,-0.10145577,-0.119137999,-0.947699828,-0.080595359,-1.914745262,-0.387147415,-1.272096616,-1.53966546,-1.851968798,-1.512622733,-0.024801399,-1.901150124,-1.276609115,-0.131069617,-0.213244622,-0.16792598,-0.98377507,-0.005720607,-1.832000087,-0.598463409,-1.846720603,-2.382240494,-0.778509906,0.159610014,-2.056233521,-0.996908728,-0.955289129,-0.747027789,-1.296875833,-2.35490554,-2.205091764,-0.071200686,-0.348132243,-2.13005366,-1.244334678,0.025038539,-1.885641378,-0.913217137,-1.648872711,-1.242219797,-1.516581019,-0.430252346,-2.116305576,-0.661103032,-1.66997859,-2.33732934,-0.177544637,-0.993300651,-0.329222527,-1.586661685,-0.578810393,-1.001688512,-1.952965328,-1.135334469,-0.030911789,0.113646456,-1.525063045,-1.932322357,-1.251520003,-1.840720846,-0.856700758,-0.869851094,-2.050949075,-0.065188922,0,-0.625566463,-1.93970998
-1.333115753,-0.221776594,-0.103707687,-0.157951639,-1.931109028,-0.489805976,-0.135703104,-0.906216229,-1.804252029,-1.546010448,-1.027181268,-2.069831643,-2.421560934,-1.642122996,-0.189410984,-2.254102342,-0.840782391,-1.596853027,-1.188526712,-1.645589856,-0.975273347,-0.013736085,-1.117769106,-1.338597992,-1.3561786,-2.454203417,-1.166626614,-0.119940361,-0.145695834,-0.963037186,-0.110933421,-1.933277648,-0.415807833,-1.328628844,-1.575858229,-1.833861977,-1.542246846,-0.027714033,-1.893611446,-1.291075186,-0.117428106,-0.24261008,-0.195490226,-1.003604684,0.02558905,-1.904173451,-0.509748646,-1.877427643,-2.338351161,-0.685980134,0.168469972,-2.10353482,-0.989210291,-0.964480119,-0.72159497,-1.326589053,-2.262881186,-2.218924376,-0.086646262,-0.352690873,-2.183993587,-1.844172133,0.023008675,-1.914058115,-0.922950815,-1.722828139,-1.292929532,-1.487569667,-0.441961964,-2.107750755,-0.651675845,-1.69568302,-2.363143961,-0.199623176,-1.023738712,-0.341542439,-1.614476647,-0.580370423,-1.003034483,-2.00745309,-1.262957343,-0.047477216,0.082078503,-1.53875962,-1.946631626,-1.23082294,-1.877720223,-0.827821997,-0.929719761,-2.126934361,-0.079192214,0,-0.673828569,-1.989217736
-1.309753296,-0.220407999,-0.168878209,-0.164945527,-1.944209653,-0.49729797,-0.196673997,-0.886307566,-1.8586988,-1.570224071,-1.035000354,-2.162669,-2.420371426,-1.715065739,-0.175177335,-2.33465171,-0.852442133,-1.57828324,-1.154261638,-1.547444393,-0.983574347,-0.07251106,-1.106053563,-1.417532179,-1.333238132,-2.470495326,-1.255805214,-0.173838944,-0.209698682,-0.959166214,-0.185612719,-2.156492208,-0.478452383,-1.339031407,-1.587648803,-1.649108535,-1.526999887,-0.053809094,-1.91480806,-1.337022827,-0.139738857,-0.225193512,-0.256257522,-1.022785472,0.032681428,-1.945556182,-0.471880124,-1.912931031,-2.08043578,-0.68960673,0.126903482,-2.104709948,-0.948800626,-0.960165594,-0.680490104,-1.386386473,-2.269005011,-2.210575972,-0.141723488,-0.425415563,-2.274982966,-1.809720327,0.021550826,-1.751070991,-0.947586431,-1.754574468,-1.322635674,-1.529558304,-0.498572408,-2.153558988,-0.616016278,-1.768124109,-2.41814493,-0.182724966,-1.049497393,-0.391482226,-1.620868863,-0.592904782,-0.985067904,-1.982592323,-1.263940707,-0.088607964,0.029293875,-1.495344147,-1.958938064,-1.258344125,-1.936299038,-0.773446728,-0.928997552,-2.148932258,-0.108771405,0,-0.719376534,-1.999132465
-1.290051185,-0.275395217,-0.179560793,-0.167778714,-1.956932023,-0.508690444,-0.20775497,-0.896903633,-1.863606646,-1.600875607,-1.076214586,-2.154053815,-2.437486864,-1.720357575,-0.192787319,-2.267954085,-0.906010536,-1.547292603,-1.177949134,-1.635551724,-0.974094894,-0.081898809,-1.099467398,-1.314398684,-1.399164415,-2.493265725,-1.276597019,-0.172387147,-0.218563722,-0.984920498,-0.196334317,-2.14953068,-0.471156898,-1.379334249,-1.597889607,-1.69824616,-1.520960147,-0.108907864,-1.916641345,-1.290340455,-0.118250882,-0.249425092,-0.257993214,-1.025424723,-0.033130805,-1.958723451,-0.50676411,-1.953856891,-2.087095467,-0.759156787,0.115438114,-2.057269272,-0.974147341,-0.977750849,-0.666180414,-1.393570831,-2.421238167,-2.188281895,-0.140070747,-0.427288449,-2.261146353,-1.8040348,0.016841361,-1.784335496,-0.958654068,-1.836831897,-1.357528843,-1.573628792,-0.500292898,-2.19113118,-0.648740487,-1.753631611,-2.224795524,-0.233312733,-1.112268032,-0.38312165,-1.649420969,-0.570917374,-0.960592374,-1.896402801,-1.336335974,-0.13443493,0.028353108,-1.487063301,-1.974031194,-1.293312059,-1.96031594,-0.750698931,-1.078341301,-2.197125935,-0.124060841,0,-0.768284238,-1.965830525
-1.290795336,-0.272222326,-0.156059947,-0.155037168,-1.969137052,-0.513110311,-0.181710244,-0.894533167,-1.828186904,-1.631247722,-1.098345501,-2.122248742,-2.485848497,-1.687512577,-0.194938266,-2.225750617,-0.928752478,-1.519621404,-1.195733927,-1.620301534,-0.975377782,-0.058244528,-1.090429737,-1.26381897,-1.445271317,-2.536549317,-1.245892228,-0.148430175,-0.194361212,-0.980240776,-0.178404381,-2.106932667,-0.428155928,-1.353675098,-1.599740685,-1.724552132,-1.530763075,-0.069089267,-1.90872803,-1.29861595,-0.065137871,-0.300202577,-0.229969559,-1.013450747,-0.063608716,-1.976513394,-0.460334173,-1.990514942,-2.098484492,-1.001209662,0.144565058,-2.087095571,-0.958882408,-0.96983693,-0.674880454,-1.378227588,-2.415948045,-2.201612086,-0.112249655,-0.352534924,-2.230767185,-1.714335244,0.055429859,-1.801759,-0.960296935,-1.873013996,-1.445820131,-1.563905843,-0.467934529,-2.209018437,-0.656464186,-1.742051027,-2.198629136,-0.234191226,-1.147041248,-0.346591896,-1.642590017,-0.562786043,-0.946352683,-1.85593123,-1.236098562,-0.104098295,0.048209292,-1.499049855,-1.97761428,-1.259366606,-1.920465296,-0.754149665,-1.018565405,-2.196177711,-0.101512573,0,-0.965371644,-1.97867707
-1.236215674,-0.221409944,-0.087367961,-0.178108276,-1.952333214,-0.517375242,-0.109986174,-0.903019423,-1.752380771,-1.645952632,-0.982465017,-2.035605857,-2.538189703,-1.606809627,-0.144675411,-2.121910179,-0.913150018,-1.486359697,-1.233787405,-1.586577258,-0.981223777,0.010522296,-1.216370051,-1.229506759,-1.279354818,-2.525123416,-1.168311793,-0.078929323,-0.124789234,-0.922157146,-0.114899399,-2.042791886,-0.328887495,-1.356470852,-1.60659889,-1.836402247,-1.538515914,-0.000149642,-1.861015277,-1.242474977,0.018443961,-0.303632654,-0.156742266,-1.045382103,-0.047646254,-1.951666581,-0.429977291,-1.832361209,-2.211868383,-0.92081947,0.221004316,-2.040750028,-0.947688887,-0.910009192,-0.722941295,-1.30956487,-2.24806141,-2.204698488,-0.043202573,-0.255774586,-2.176384085,-1.700624886,0.104648457,-1.768228333,-0.962607402,-1.832614799,-1.439104748,-1.575554989,-0.397894339,-2.199313601,-0.626990341,-1.672025989,-2.188296948,-0.221185693,-0.98416405,-0.263833165,-1.606076722,-0.5913209,-0.943188458,-1.813297227,-1.193497083,-0.024527902,0.096671237,-1.503266431,-1.973841057,-1.225266372,-1.855191672,-0.674675891,-0.923951816,-2.19735243,-0.059393427,0,-1.035515136,-1.941076756
-1.169031906,-0.131324283,-0.053492979,-0.198897042,-1.949111941,-0.512218799,-0.071028718,-0.910817715,-1.726010592,-1.641777732,-0.937506606,-2.012453939,-2.511359645,-1.57118201,-0.113271868,-1.95757151,-0.829031576,-1.441798956,-1.171460787,-1.501661333,-0.979307315,0.047168653,-1.2279706,-1.205357496,-1.205560908,-2.491533162,-1.125597155,-0.043220582,-0.091512372,-0.881362914,-0.087553443,-2.012482191,-0.278059208,-1.351090024,-1.605024523,-1.788343752,-1.540760112,0.054789134,-1.825132302,-1.180776843,0.058618984,-0.307431214,-0.124609674,-1.038410631,-0.037205401,-1.955169881,-0.403010498,-1.738904649,-2.162095243,-0.855198244,0.263523746,-2.177117375,-0.928044746,-0.88315161,-0.723672261,-1.282374851,-2.271640349,-2.17366257,-0.013617783,-0.215213052,-2.171183727,-1.623554728,0.141299969,-1.731211218,-0.95490268,-1.825183439,-1.370721739,-1.570068732,-0.363574885,-2.188536017,-0.581573382,-1.646399898,-2.207977144,-0.179356406,-0.898723879,-0.224071175,-1.595030642,-0.583669804,-0.93167799,-1.752852765,-1.156988623,0.011271021,0.117272703,-1.478239404,-1.969661801,-1.197595893,-1.861871573,-0.631098545,-0.839946299,-2.154307327,-0.014367334,0,-1.004432032,-1.875278725
-1.1330396,-0.107104633,-0.060140344,-0.193176189,-1.951783949,-0.493184156,-0.078706673,-0.92563902,-1.738385286,-1.63678737,-0.925311477,-1.998319721,-2.465150091,-1.591837342,-0.083762582,-1.822110162,-0.766115941,-1.400784449,-1.10703391,-1.386849103,-0.977827392,0.043749303,-1.053179715,-1.178526234,-1.172648299,-2.440340595,-1.112363685,-0.052993988,-0.103487061,-0.827039928,-0.106595165,-1.965603655,-0.291327036,-1.329015918,-1.608925174,-1.757313337,-1.534138812,0.109639991,-1.793098025,-1.135921957,0.062330475,-0.317843048,-0.138771938,-1.021379459,-0.067029038,-1.926352627,-0.356811216,-1.714854086,-2.181461219,-0.735752467,0.263752445,-2.15080243,-0.901407191,-0.915988187,-0.705044174,-1.294891138,-2.244700584,-2.154274418,-0.021474344,-0.201389305,-2.144479647,-1.547617601,0.181711488,-1.724153732,-0.949789242,-1.770340789,-1.352298849,-1.549399658,-0.37097043,-2.132745244,-0.515534886,-1.643286988,-2.187868998,-0.168108063,-0.874318739,-0.222585756,-1.551065787,-0.576069249,-0.930663947,-1.668920309,-1.10382411,-0.006808513,0.105398688,-1.453517052,-1.963264851,-1.185842973,-1.893313064,-0.577457405,-0.777234958,-2.125362368,-0.020337477,0,-0.925880292,-1.787067228
-1.099599487,-0.102169491,-0.05633265,-0.205757261,-1.963708308,-0.472609567,-0.077831365,-0.926278017,-1.74280569,-1.586393764,-0.954390387,-2.005358477,-2.444769426,-1.594465919,-0.058101323,-1.810281762,-0.691628271,-1.343541797,-1.087808815,-1.339905663,-0.950569382,0.050629145,-1.054934603,-1.15218026,-1.180740191,-2.382861335,-1.123571704,-0.050464234,-0.103661337,-0.828424605,-0.105048862,-1.709349768,-0.27076397,-1.31320894,-1.168935318,-1.749483751,-1.516509983,0.094014839,-1.761417825,-1.0931721,0.06943337,-0.313520547,-0.140169623,-1.018650056,-0.109399133,-1.820874169,-0.328270632,-1.706263135,-2.1552675,-0.662986192,0.292432643,-2.146398382,-0.877632858,-0.910031541,-0.685810656,-1.27941957,-2.186194342,-2.132809418,-0.01334422,-0.239827576,-2.145635512,-1.447549108,0.206174639,-1.70702027,-0.934368424,-1.570264908,-1.280634177,-1.503566801,-0.368069918,-2.11157264,-0.493914069,-1.649160059,-2.159752074,-0.137088472,-0.877460858,-0.212448338,-1.512336562,-0.527366134,-0.904040747,-1.593755054,-0.963931638,0.002726652,0.105333578,-1.425820542,-1.991093657,-1.141361166,-1.913294513,-0.540413976,-0.76230262,-2.125560042,-0.017118048,0,-0.891657723,-1.638006883
-1.059205474,-0.068365231,-0.010380603,-0.209116478,-1.939491116,-0.445522744,-0.035103874,-0.924456642,-1.706427658,-1.551028789,-0.951531898,-1.968414686,-2.449444431,-1.564091774,-0.031775913,-1.774977835,-0.662295301,-1.251304509,-1.003898481,-1.335359629,-0.899575076,0.085364306,-1.011813603,-1.137912178,-1.17647591,-2.300854985,-1.102701454,0.003834848,-0.063044743,-0.776605804,-0.062183883,-1.661666051,-0.221339333,-1.285365687,-1.124199252,-1.69064683,-1.488602575,0.160262653,-1.671933404,-0.997029264,0.106447583,-0.272885112,-0.10339157,-1.006059165,-0.128066951,-1.757317096,-0.299923365,-1.753259972,-2.104259226,-0.634104766,0.349613301,-2.050417788,-0.827753987,-0.863821912,-0.674014131,-1.242137992,-2.061975731,-2.094512705,0.032627677,-0.170079671,-2.096552551,-1.408367007,0.250282186,-1.676436497,-0.888896162,-1.542091189,-1.177324779,-1.440746156,-0.323550048,-2.050828223,-0.484244215,-1.598849963,-2.127718638,-0.085836884,-0.858086726,-0.168593093,-1.474552575,-0.515532943,-0.872876456,-1.505409351,-0.936438379,0.048278881,0.131145445,-1.390645873,-1.949672161,-1.086784826,-1.888090186,-0.487811864,-0.694421486,-2.077783683,0.020715145,0,-0.827427392,-1.627298384
-0.968865241,0.009998954,0.028965912,-0.223766562,-1.886925861,-0.441577522,-0.002390952,-0.933094653,-1.645392014,-1.459104652,-0.958351968,-1.892654872,-2.396978963,-1.517279606,-0.016956418,-1.714863572,-0.653063628,-1.14624859,-0.943275377,-1.23172906,-0.851191185,0.121991334,-0.98279095,-1.06131925,-1.206008622,-2.180051581,-1.092095257,0.04419397,-0.028204911,-0.698156426,-0.027282753,-1.614871083,-0.179485171,-1.238830517,-1.083074083,-1.649110968,-1.452505268,0.069074534,-1.689199275,-0.936330143,0.101467923,-0.206744938,-0.074168688,-0.982539406,-0.085653737,-1.724473675,-0.35696205,-1.739101946,-2.027266002,-0.542670009,0.394337698,-1.968007619,-0.765030599,-0.781650262,-0.661474649,-1.183918209,-1.870879879,-2.017336995,0.076159466,-0.191477443,-2.012262493,-1.338494317,0.302651752,-1.649933468,-0.829210447,-1.472840368,-1.046839405,-1.387437844,-0.289314772,-1.962478662,-0.408877244,-1.534223783,-2.08154513,-0.084215584,-0.89035818,-0.13600913,-1.383815495,-0.469098335,-0.864102727,-1.486179819,-0.865719634,0.063000866,0.183890049,-1.297644664,-1.85948793,-1.050101706,-1.8195759,-0.385096625,-0.651199003,-2.011229531,-0.010625843,0,-0.716577038,-1.542255587
-1.043380353,-0.042283684,0.008730741,-0.240594788,-1.829727206,-0.461317258,-0.023002627,-0.945371637,-1.647886204,-1.437069604,-0.980322467,-1.89294665,-2.363107182,-1.513769214,-0.062439007,-1.766397361,-0.665101297,-1.090444253,-0.954071253,-1.315208963,-0.8453735,0.090753335,-0.974738545,-1.063636323,-1.159329483,-2.101147083,-1.170828487,0.002628758,-0.053366357,-0.809033981,-0.05427669,-1.655192957,-0.199260389,-1.250349566,-1.04921994,-1.597691084,-1.427803575,-0.057932091,-1.633832979,-0.925509303,0.043217941,-0.221847664,-0.103040325,-1.025328592,-0.057850883,-1.653069622,-0.391866212,-1.736139431,-2.018041649,-0.693400956,0.365200175,-2.015495473,-0.818504975,-0.809495624,-0.744698761,-1.179999698,-1.797132834,-1.996620835,0.048098101,-0.223502262,-2.012630184,-1.398840501,0.231077216,-1.680305318,-0.792029567,-1.47552203,-1.08058885,-1.396680308,-0.309321735,-1.921865046,-0.495937058,-1.552016985,-2.086820349,-0.083646767,-0.864727407,-0.166451182,-1.361344476,-0.459733932,-0.860775248,-1.586148375,-0.817961198,-0.002288053,0.180825245,-1.279602496,-1.835858897,-1.055409442,-1.805866173,-0.537721707,-0.719026186,-1.770843746,-0.085689599,0,-0.683523834,-1.612842188
